"pistävä";"piquant";;"adjectif"
"pisara";"goutte";;"nom"
"pisama";"tâche de rousseur";;"nom"
"pirtti";"maisonette/salon (ferme)";;"nom"
"pirteä";"gai, dynamique, motivé";;"adjectif"
"pirtelö";"milkshake";;"nom"
"piristää";"égayer, redynamiser";;"verbe"
"piristyä";"s'égayer, se redynamiser";;"verbe"
"pippuri";"poivre";;"nom"
"pipo";"bonnet";;"nom"
"piparkakku";"biscuit au gingembre";;"nom"
"pinta";"surface";;"nom"
"pinota";"empiler";;"verbe"
"pino";"pile";;"nom"
"pinni";"épingle";;"nom"
"pingviini";"manchot";;"nom"
"pimeä";"sombre, obscur";;"adjectif"
"pilvi";"nuage";;"nom"
"pilvenpiirtäjä";"gratte-ciel";;"nom"
"pilli";"paille/sifflet";;"nom"
"pilleri";"pillule (médicament)";;"nom"
"pilkkopimeä";"noir complet";;"adjectif"
"pilkkiä";"pêche dans la glace";;"verbe"
"pilkistää";"être un peu caché";;"verbe"
"pilkata";"se moquer, ridiculiser";;"verbe"
"pilailla";"plaisanter";;"verbe"
"pilaantua";"tourner, périmer";;"verbe"
"piknikki";"pic-nic";;"nom"
"pikkuveli";"petit frère";;"nom"
"pikkuvarvas";"petit doigt de pied";;"nom"
"pikkusormi";"petit doigt";;"nom"
"pikkusisko";"petite sœur";;"nom"
"pikkuleipä";"biscuit";;"nom"
"pikkujoulut";"pré-fête de Noël";;"nom"
"pikkuhousut";"sous-vêtements";;"nom"
"pikaruoka";"fast food";;"nom"
"piirustus";"dessin";;"nom"
"piirtää";"dessiner";;"verbe"
"piirakka";"tourte";;"nom"
"piippu";"cheminée/pipe";;"nom"
"piimä";"lait fermenté";;"nom"
"piiloutua";"se cacher";;"verbe"
"piilottaa";"cacher, dissimuler";;"verbe"
"piilo";"cachette";;"nom"
"piileskellä";"se cacher";;"verbe"
"piikki";"épine";;"nom"
"pihvi";"steak";;"nom"
"pihlaja";"sorbier";;"nom"
"pihka";"sève, résine";;"nom"
"piha";"jardin";;"nom"
"piano";"piano";;"nom"
"pianisti";"pianiste";;"nom"
"peukalo";"pouce";;"nom"
"pettää";"décevoir/trahir";;"verbe"
"pettyä";"être déçu";;"verbe"
"petoeläin";"carnivore";;"nom"
"petkuttaa";"arnarquer";;"verbe"
"pesäpallo";"baseball";;"nom"
"pesä";"nid";;"nom"
"pesuaine";"produit de nettoyage";;"nom"
"pestä";"laver";;"verbe"
"pesiä";"se faire un nid";;"verbe"
"peseytyä";"se laver";;"verbe"
"peräkärry";"remorque";;"nom"
"peruukki";"perruque";;"nom"
"perunalastu";"frite (pomme de terre)";;"nom"
"persikka";"pêche (fruit)";;"nom"
"perintö";"héritage";;"nom"
"perinteinen";"traditionnel";;"adjectif"
"perinne";"tradition";;"nom"
"perhonen";"papillon";;"nom"
"perhe";"famille";;"nom"
"pensas";"buisson";;"nom"
"penkoa";"fouiller, chercher";;"verbe"
"penkki";"banc";;"nom"
"pelätä";"avoir peur de";;"verbe"
"pelästyä";"avoir peur, s'effrayer";;"verbe"
"pelästyttää";"faire peur à, effrayer";;"verbe"
"pelto";"champ";;"nom"
"pelottava";"effrayant";;"adjectif"
"pelottaa";"effrayer";;"verbe"
"peloton";"sans peur";;"adjectif"
"pelotella";"effrayer, faire peur à";;"verbe"
"pelokas";"peureux";;"adjectif"
"pelleillä";"faire le clown";;"verbe"
"pelle";"clown";;"nom"
"pelko";"peur";;"nom"
"pelikortti";"carte à jouer";;"nom"
"peli";"jeu";;"nom"
"pelastusliivit";"gilet de sauvetage";;"nom"
"pelastaa";"secourir";;"verbe"
"pelaaja";"joueur";;"nom"
"peittää";"couvrir";;"verbe"
"peittyä";"se couvrir";;"verbe"
"peitto";"couverture";;"nom"
"peilikuva";"reflet";;"nom"
"peili";"miroir";;"nom"
"peilata";"se regarder dans le miroir";;"verbe"
"peikko";"goblin, gnome";;"nom"
"pehmeä";"mou, doux";;"adjectif"
"pedata";"faire le lit";;"verbe"
"patsas";"statue";;"nom"
"patonki";"baguette (pain)";;"nom"
"pato";"barrage";;"nom"
"patja";"matelas";;"nom"
"patalappu";"manique";;"nom"
"pata";"cocotte (cuisson)";;"nom"
"pastilli";"pastille (bonbon)";;"nom"
"pasta";"pâte";;"nom"
"passi";"passeport";;"nom"
"parvi";"troupeau, volée/mezzanine";;"nom"
"parveke";"balcon";;"nom"
"parturi";"barbier";;"nom"
"parta";"barbe";;"nom"
"parrakas";"barbu";;"adjectif"
"parkua";"pleurer bruyament";;"verbe"
"parisänky";"lit conjugal";;"nom"
"pariskunta";"couple marié";;"nom"
"pari";"paire, couple";;"nom"
"paras";"meilleur";;"adjectif"
"parantua";"s'améliorer/guérir";;"verbe"
"parantaa";"améliorer/guérir";;"verbe"
"papukaija";"perroquet";;"nom"
"papu";"haricot";;"nom"
"paprika";"paprika";;"nom"
"paperi";"papier";;"nom"
"pannukakku";"pancake épais finlandais";;"nom"
"panna";"mettre";;"verbe"
"pankkitili";"compte banquaire";;"nom"
"pankkikortti";"carte banquaire";;"nom"
"pankki";"banque";;"nom"
"paniikki";"panique";;"nom"
"palvelus";"service (rendu)";;"nom"
"palvelu";"service";;"nom"
"palvella";"servir (qqn)";;"verbe"
"paluumuuttaja";"émigré qui revient en Finlande";;"nom"
"palomies";"pompier";;"nom"
"palokunta";"brigade de pompiers";;"nom"
"palohälytin";"alarme incendie";;"nom"
"paloauto";"camion de pompier";;"nom"
"palmu";"palmier";;"nom"
"palmikko";"tresse, natte";;"nom"
"pallo";"ballon, boule";;"nom"
"palkka";"salaire";;"nom"
"palkinto";"prix (récompense)";;"nom"
"paljastua";"se réveler, se dévoiler";;"verbe"
"paljastaa";"réveler";;"verbe"
"paljas";"à l'air libre, nu";;"adjectif"
"palella";"faire avoir froid";;"verbe"
"palauttaa";"reposer, rendre, remettre à sa place";;"verbe"
"palata";"revenir";;"verbe"
"palaa";"brûler";;"verbe"
"pala";"morceau";;"nom"
"paksu";"épais";;"adjectif"
"pakottaa";"obliger/faire mal";;"verbe"
"pakollinen";"obligatoire";;"adjectif"
"pakolainen";"réfugié";;"nom"
"pakkanen";"gel";;"nom"
"paketti";"paquet";;"nom"
"paketoida";"emballer (cadeau)";;"verbe"
"pakata";"empaqueter";;"verbe"
"pakastin";"congélateur";;"nom"
"pakastaa";"congeler";;"verbe"
"paita";"chemise";;"nom"
"paistinpannu";"poêle";;"nom"
"paistaa";"briller (soleil, lune)/cuire";;"verbe"
"paini";"lutte";;"nom"
"painava";"lourd";;"adjectif"
"painajainen";"cauchemar";;"nom"
"painaa";"pousser/peser/imprimer";;"verbe"
"paimen";"berger, vacher";;"nom"
"paikka";"endroit, place/pièce (réparation)";;"nom"
"paikata";"réparer, remplacer";;"verbe"
"pahvi";"carton";;"nom"
"pahoinpidellä";"agresser, maltraîter";;"verbe"
"pahantuulinen";"de mauvais humeur";;"adjectif"
"paha";"mauvais";;"adjectif"
"paeta";"fuire, s'échapper";;"verbe"
"paastota";"jeûner";;"verbe"
"paarma";"taon";;"nom"
"paarit";"civière";;"nom"
"paahtoleipä";"toast";;"nom"
"ovikello";"sonnette";;"nom"
"ovi";"porte";;"nom"
"outo";"étrange(r)";;"adjectif"
"otsa";"front";;"nom"
"osua";"atteindre, frapper (une cible)";;"verbe"
"ostoslista";"liste de courses";;"nom"
"ostoskärryt";"chariot de courses, caddie";;"nom"
"ostoskeskus";"centre commercial";;"nom"
"ostos";"achat (objet)";;"nom"
"ostaa";"acheter";;"verbe"
"osoite";"adresse";;"nom"
"osata";"savoir (faire), maîtriser, connaître le chemin";;"verbe"
"osanottaja";"participant";;"nom"
"osallistua";"participer";;"verbe"
"osa";"part, partie/rôle";;"nom"
"orpo";"orphelin";;"nom"
"orkesteri";"orchestre";;"nom"
"orja";"esclave";;"nom"
"ori";"étalon";;"nom"
"orava";"écureuil";;"nom"
"oranssi";"orange ";;"adjectif"
"oppilas";"élève, écolier";;"nom"
"oppiaine";"sujet (éducation)";;"nom"
"oppia";"apprendre";;"verbe"
"opiskella";"étudier";;"verbe"
"opiskelija";"élève, étudiant";;"nom"
"opintotuki";"bourse d'étude";;"nom"
"opettaja";"professeur, enseignant";;"nom"
"opettaa";"apprendre (à qqn), enseigner";;"verbe"
"opetella";"étudier, apprendre";;"verbe"
"opas";"guide";;"nom"
"ooppera";"opéra";;"nom"
"ontto";"creux";;"adjectif"
"onnitella";"souhaiter un joyeux qqch, fêter ";;"verbe"
"onnistua";"réussir";;"verbe"
"onni";"bonheur, chance";;"nom"
"onnettomuus";"accident";;"nom"
"onneton";"malheureux";;"adjectif"
"onnellinen";"heureux";;"adjectif"
"onnekas";"chanceux";;"adjectif"
"onkia";"pêcher";;"verbe"
"onki";"canne à pêche";;"nom"
"ompelukone";"machine à coudre";;"nom"
"ommella";"coudre";;"verbe"
"omituinen";"bizarre";;"adjectif"
"omistaa";"posséder";;"verbe"
"omena";"pomme";;"nom"
"omeletti";"omelette";;"nom"
"omakotitalo";"maison individuelle";;"nom"
"omaisuus";"patrimoine, biens, possessions";;"nom"
"omainen";"membre de la famille, proche";;"nom"
"olympialaiset";"jeux olympiques";;"nom"
"olut";"bière";;"nom"
"olohuone";"salon";;"nom"
"olkapää";"épaule";;"nom"
"oliivi";"olive";;"nom"
"oleskelulupa";"permis de séjour";;"nom"
"oleskella";"passer du temps qqpart";;"verbe"
"olento";"être vivant, personn(ag)e";;"nom"
"olematon";"insignifiant";;"adjectif"
"oksettaa";"avoir la nausée";;"verbe"
"oksentaa";"vomir";;"verbe"
"oksa";"branche";;"nom"
"ojentaa";"tendre (qqch, la main, le pied ...)/critiquer";;"verbe"
"oja";"fossé";;"nom"
"oivaltaa";"réaliser, comprendre";;"verbe"
"oivallinen";"excellent";;"adjectif"
"oire";"symptôme";;"nom"
"oikotie";"raccourci";;"nom"
"oikeus";"justice, droit (légal)";;"nom"
"oikea";"juste, correct/droite (côté)";;"nom"
"oikaista";"redresser, corriger/prendre un raccourci";;"verbe"
"ohut";"fin";;"adjectif"
"ohukainen";"pancake fin";;"nom"
"ohjelma";"programme (télé, radio, évènement, informatique)";;"nom"
"ohje";"instruction, direction, conseil";;"nom"
"ohjata";"conduire, piloter/guider, diriger";;"verbe"
"ohjaamo";"cockpit";;"nom"
"ohittaa";"passer à côté, dépasser";;"verbe"
"nöyrä";"humble, modeste, soumis";;"adjectif"
"näyttävä";"prétentieux/spectaculaire";;"adjectif"
"näyttämö";"scène (théâtre)";;"nom"
"näyttelijä";"acteur (théâtre)";;"nom"
"näytelmä";"pièce (théâtre)";;"nom"
"näytellä";"jouer (acteur)";;"verbe"
"närkästyä";"être vexé, choqué";;"verbe"
"näppärä";"habile, doué";;"adjectif"
"näppäin";"bouton (appareil)";;"nom"
"näppylä";"bouton (peau)";;"nom"
"näpistää";"voler à l'étalage (un petit objet)";;"verbe"
"nälkä";"faim";;"nom"
"näköinen";"semblable (à)";;"adjectif"
"näköala";"vue (d'un endroit)";;"nom"
"näkö";"vue";;"nom"
"näkyä";"être visible";;"verbe"
"näkymätön";"invisible";;"adjectif"
"näkkileipä";"pain rassis";;"nom"
"näkemiin";"au revoir";;"interjection"
"nähtävyys";"paysage";;"nom"
"nyökätä";"hocher la tête";;"verbe"
"nyyttikestit";"auberge espagnole (fête)";;"nom"
"nyyhkyttää";"sangloter";;"verbe"
"nyrkki";"poing";;"nom"
"nyrkkeily";"boxe";;"nom"
"nuuka";"pingre";;"adjectif"
"nurmikko";"pelouse";;"nom"
"nurkka";"coin";;"nom"
"nuotti";"note (de musique)";;"nom"
"nuotio";"feu de camp";;"nom"
"nuoruus";"jeunesse (période)";;"nom"
"nuoriso";"jeunesse";;"nom"
"nuori";"jeune";;"adjectif"
"nuolla";"lécher";;"verbe"
"nuoli";"flèche";;"nom"
"nuolaista";"lécher";;"verbe"
"nuohooja";"rammoneur";;"nom"
"nunna";"nonne";;"nom"
"numéro";"nombre, note, numéro";;"nom"
"nukkua";"dormir";;"verbe"
"nukkekoti";"maison de poupée";;"nom"
"nukke";"poupée";;"nom"
"nukahtaa";"s'endormir";;"verbe"
"nuhdella";"critiquer, reprocher";;"verbe"
"nuha";"rhume, crève";;"nom"
"noustaa";"monter, se lever";;"verbe"
"noudattaa";"respecter (loi, règle, ordre)";;"verbe"
"notkea";"souple, flexible";;"adjectif"
"nostaa";"(sou)lever";;"verbe"
"norsu";"éléphant";;"nom"
"normaali";"normal";;"adjectif"
"nopea";"rapide";;"adjectif"
"nolostua";"être gêné, embarassé par";;"verbe"
"nolo";"gêné, embarassé";;"adjectif"
"nolata";"embarasser, faire honte à";;"verbe"
"nokkonen";"ortie";;"nom"
"nokkia";"manger/frapper avec le bec";;"verbe"
"nokka";"bec";;"nom"
"nojatuoli";"fauteuil";;"nom"
"nojata";"se reposer (sur)";;"verbe"
"nisäkäs";"mammifère";;"nom"
"niska";"nuque";;"nom"
"nirso";"difficile, chichiteux";;"adjectif"
"nipistää";"pincer";;"verbe"
"nimipäivä";"fête (calendrier)";;"nom"
"nimikirjoitus";"signature";;"nom"
"nilkka";"cheville";;"nom"
"niitty";"prairie";;"nom"
"niistää";"se moucher";;"verbe"
"niiata";"faire la révérence";;"verbe"
"niemi";"cap, péninsule";;"nom"
"nielaista";"avaler";;"verbe"
"neuvola";"clinique obstétrique et pédiatrique";;"nom"
"neuvoa";"conseiller, montrer (comment faire qqch)";;"verbe"
"neuloa";"coudre";;"verbe"
"neula";"aiguille";;"nom"
"nestemäinen";"liquide";;"adjectif"
"neste";"liquide";;"nom"
"nerokas";"génial";;"adjectif"
"nero";"génie";;"nom"
"nenäliina";"mouchoir";;"nom"
"nenä";"nez";;"nom"
"neliö";"carré";;"nom"
"neiti";"demoiselle";;"nom"
"navetta";"étable";;"nom"
"nauttia";"apprécier, prendre plaisir à";;"verbe"
"nauta";"vache";;"nom"
"nauru";"rire (son)";;"nom"
"naurattaa";"faire rire";;"verbe"
"nauraa";"rire";;"verbe"
"naulakko";"porte-manteau";;"nom"
"naula";"clou";;"nom"
"naukua";"miauler";;"verbe"
"nauhoittaa";"enregistrer (audio ou vidéo)";;"verbe"
"nasta";"punaise (accroche)";;"nom"
"naru";"ficelle";;"nom"
"narrata";"tromper, se moquer (gentillement)";;"verbe"
"nappi";"bouton";;"nom"
"napata";"attraper, saisir, happer";;"verbe"
"napa";"nombril/point central, pivot, pôle";;"nom"
"nalle";"nounours";;"nom"
"nakki";"knack, petite saucisse";;"nom"
"naimisissa";"marié(s)";;"adverbe"
"nahka";"peau d'animal, cuir";;"nom"
"naarmu";"égratignure";;"nom"
"naaras";"femelle (animal)";;"nom"
"naapuri";"voisin";;"nom"
"naamio";"masque (costume/cosmétique)";;"nom"
"naamiaiset";"fête costumée";;"nom"
"naamari";"masque";;"nom"
"naama";"gueule";;"nom"
"mörkö";"croque-mitaine";;"nom"
"mököttää";"bouder, faire la tête";;"verbe"
"mökki";"petite maison de vacances";;"nom"
"määrätä";"ordonner, commander";;"verbe"
"määräaikainen";"temporaire";;"adjectif"
"märkä";"humide";;"adjectif"
"mänty";"pin";;"nom"
"mämmi";"mämmi (dessert traditionnel finlandais)";;"nom"
"mäkihyppy";"saut à ski";;"nom"
"mäki";"colline";;"nom"
"myöntää";"admettre/accorder";;"verbe"
"myöhästyä";"être en retard";;"verbe"
"myyrä";"taupe";;"nom"
"myymälä";"boutique";;"nom"
"myyjä";"vendeur";;"nom"
"myydä";"vendre";;"verbe"
"myssy";"chapeau (mou)";;"nom"
"myrsky";"tempête";;"nom"
"myrkyllinen";"empoisonné";;"adjectif"
"myrkky";"poison";;"nom"
"mylly";"moulin";;"nom"
"mykkä";"muet";;"adjectif"
"muuttua";"changer";;"verbe"
"muuttaa";"changer (qqch)/déplacer";;"verbe"
"muusikko";"musicien";;"nom"
"muuri";"muraille";;"nom"
"muurahainen";"fourmi";;"nom"
"mutka";"virage";;"nom"
"muta";"boue, fange";;"nom"
"mustikka";"myrtille";;"nom"
"mustelma";"bleu, ecchymose";;"nom"
"muste";"encre";;"nom"
"musta";"noir";;"adjectif"
"muslimi";"musulman";;"nom"
"musiikki";"musique";;"nom"
"museo";"musée";;"nom"
"murtua";"briser, casser";;"verbe"
"murtovaras";"cambrioleur";;"nom"
"murtautua";"rentrer par effraction";;"verbe"
"murrosikä";"adolescence";;"nom"
"murjottaa";"bouder";;"verbe"
"murheellinen";"inquiet, inquiétant";;"adjectif"
"murhata";"assassiner";;"verbe"
"murehtia";"s'inquiéter";;"verbe"
"muovi";"plastique";;"nom"
"muotoinen";"en forme de ";;"adjectif"
"muoti";"mode (vêtement)";;"nom"
"muodikas";"à la mode";;"adjectif"
"munkki";"moine";;"nom"
"munia";"pondre";;"verbe"
"munakas";"omelette";;"nom"
"muna";"œuf";;"nom"
"mummola";"maison des grand-parents";;"nom"
"multa";"terre (matière)";;"nom"
"muki";"mug, tasse";;"nom"
"mukava";"agréable, confortable";;"adjectif"
"muistuttaa";"rappeller (qqch à qqn)";;"verbe"
"muisto";"souvenir";;"nom"
"muisti";"mémoire";;"nom"
"muistella";"se remémorer";;"verbe"
"muistaa";"se souvenir";;"verbe"
"moskeija";"mosquée";;"nom"
"morsian";"mariée, fiancée";;"nom"
"mopo";"scooter";;"nom"
"moottoripyörä";"moto";;"nom"
"moottori";"moteur";;"nom"
"monot";"chaussure de ski";;"nom"
"monimutkainen";"complexe, compliqué";;"adjectif"
"moittia";"critiquer, reprocher";;"verbe"
"mitata";"mesurer, peser";;"verbe"
"mitali";"médaille";;"nom"
"minuutti";"minute";;"nom"
"miniä";"belle-fille, bru";;"nom"
"ministeri";"ministre";;"nom"
"miljonääri";"millionaire";;"nom"
"mikroskooppi";"microscope";;"nom"
"mikrofoni";"micro";;"nom"
"mikroaaltouuni";"(four) micro-ondes";;"nom"
"migreeni";"migraine";;"nom"
"miettiä";"réfléchir";;"verbe"
"mieto";"doux, léger (goût)";;"adjectif"
"mies";"homme/mari";;"nom"
"miellyttävä";"plaisant";;"adjectif"
"mielipide";"opinion";;"nom"
"mielikuvitus";"imagination";;"nom"
"mieli";"esprit, sens, humeur";;"nom"
"mielenkiintoinen";"intéressant";;"adjectif"
"miekka";"épée";;"nom"
"metsästää";"chasser";;"verbe"
"metsästäjä";"chasseur";;"nom"
"metsä";"forêt";;"nom"
"metro";"métro ";;"nom"
"meteli";"vacarme, boucan";;"nom"
"merkkipäivä";"jour spécial, jour de fête";;"nom"
"merkki";"symbole";;"nom"
"merimies";"marin";;"nom"
"meri";"mer";;"nom"
"menneisyys";"passé";;"nom"
"menettää";"perdre, rater";;"verbe"
"meluta";"faire du/trop de bruit, du vacarme";;"verbe"
"meloni";"melon";;"nom"
"meikata";"maquiller";;"verbe"
"meijeri";"laiterie, fromagerie";;"nom"
"mehu";"jus";;"nom"
"media";"média";;"nom"
"mauton";"sans goût";;"adjectif"
"mauste";"épice";;"nom"
"maukua";"miauler";;"verbe"
"maukas";"gouteux, savoureux";;"adjectif"
"matto";"tapis";;"nom"
"mato";"ver, asticot";;"nom"
"matkustaja";"voyageur";;"nom"
"matkustaa";"voyager";;"verbe"
"matkia";"imiter";;"verbe"
"matkapuhelin";"téléphone portable";;"nom"
"matkaopas";"guide touristique";;"nom"
"matkamuisto";"souvenir (de voyage)";;"nom"
"matkalippu";"ticket (transports)";;"nom"
"matkalaukku";"valise, bagage";;"nom"
"matkailija";"voyageur, touriste";;"nom"
"matematiikka";"mathématiques";;"nom"
"matelija";"reptile";;"nom"
"matala";"bas";;"adjectif"
"maskotti";"mascotte";;"nom"
"masennus";"dépression";;"nom"
"marsu";"cochon d'inde";;"nom"
"marmeladi";"marmelade";;"nom"
"markkinat";"marché ";;"nom"
"marjastaa";"cueillir des baies";;"verbe"
"marja";"baie";;"nom"
"margariini";"margarine";;"nom"
"mansikka";"fraise";;"nom"
"manner";"continent";;"nom"
"mandariini";"mandarine";;"nom"
"majlakko";"vase";;"nom"
"makuupussi";"sac de couchage";;"nom"
"makuuhuone";"chambre à coucher";;"nom"
"maku";"goût (sens)";;"nom"
"maksa";"foie";;"nom"
"makkara";"saucisse";;"nom"
"makeinen";"sucrerie, bonbon";;"nom"
"makea";"sucré";;"adjectif"
"makaroni";"macaroni";;"nom"
"majoneesi";"mayonnaise";;"nom"
"majava";"castor";;"nom"
"majakka";"phare";;"nom"
"maja";"cabane, hutte";;"nom"
"maito";"lait";;"nom"
"maistua";"avoir un goût";;"verbe"
"maistaa";"goûter (qqch)";;"verbe"
"maissi";"maïs";;"nom"
"maiskuttaa";"mastiquer, manger bruyamment";;"verbe"
"maisema";"paysage";;"nom"
"mainos";"publicité";;"nom"
"mainio";"super, excellent";;"adjectif"
"maila";"raquette, batte, crosse, club";;"nom"
"mahtua";"avoir la place pour";;"verbe"
"mahtava";"superbe, puissant";;"adjectif"
"maha";"ventre, estomac";;"nom"
"magneetti";"aimant";;"nom"
"maatila";"ferme";;"nom"
"maata";"être couché";;"verbe"
"maaseutu";"zone rurale";;"nom"
"maapallo";"planète terre";;"nom"
"maanviljelijä";"cultivateur";;"nom"
"maantiede";"géographie";;"nom"
"maantie";"chaussée, grande route";;"nom"
"maanosa";"continent";;"nom"
"maanjäristys";"tremblement de terre";;"nom"
"maanalainen";"sous-terrain";;"adjectif"
"maalivahti";"gardien de but";;"nom"
"maali";"peinture (liquide)/but (objectif sportif, cage)";;"nom"
"maalaus";"peinture (objet)";;"nom"
"maalata";"peindre";;"verbe"
"maalari";"peintre";;"nom"
"maalaistalo";"maison de ferme";;"nom"
"maahanmuuttaja";"migrant";;"nom"
"maa";"Terre/terre/pays";;"nom"
"löytää";"trouver";;"verbe"
"löytyä";"être trouvé, se trouver";;"verbe"
"löysä";"mou, mal fixé, mal tendu, trop grand";;"adjectif"
"löyhkä";"puanteur, mauvaise odeur";;"nom"
"lörpötellä";"jacasser, blablater";;"verbe"
"lääkäri";"médecin";;"nom"
"lääke";"médicament";;"nom"
"läähättää";"être essouflé";;"verbe"
"lätäkkö";"petite flaque";;"nom"
"läpinäkyvä";"transparent";;"adjectif"
"lämpötila";"température";;"nom"
"lämmittää";"(ré)chauffer";;"verbe"
"lämmin";"chaud/chauffé";;"adjectif"
"läksy";"devoir (scolaire)";;"nom"
"lähteä";"partir (de)";;"verbe"
"lähiö";"banlieu résidentielle";;"nom"
"lähettää";"envoyer";;"verbe"
"lähestyä";"se rapprocher";;"verbe"
"lähde";"source";;"nom"
"lyödä";"frapper (avec les mains ou un objet)/battre (vaincre)";;"verbe"
"lypsää";"traire";;"verbe"
"lyijykynä";"crayon de papier";;"nom"
"lyhyt";"court, petit";;"adjectif"
"lyhty";"lanterne";;"nom"
"luvata";"promettre";;"verbe"
"luuta";"balai";;"nom"
"luuranko";"squelette";;"nom"
"luumu";"prune";;"nom"
"luulla";"penser (que)";;"verbe"
"luukku";"trappe, petite fenêtre";;"nom"
"luu";"os";;"nom"
"lusikka";"cuillère";;"nom"
"lurjus";"scélérat, crapule";;"nom"
"lupsakka";"jovial";;"adjectif"
"lupaus";"promesse";;"nom"
"lupa";"permission, autorisation";;"nom"
"luova";"créatif";;"adjectif"
"luottokortti";"carte de crédit";;"nom"
"luottaa";"faire confiance";;"verbe"
"luoto";"ilôt";;"nom"
"luotettava";"digne de confiance";;"adjectif"
"luostari";"monastère";;"nom"
"luopua";"se débarasser, renoncer à, se défaire de";;"verbe"
"luonto";"nature";;"nom"
"luonnonsuojelu";"protection de la nature";;"nom"
"luonnollinen";"naturel";;"adjectif"
"luonne";"caractère, personnalité";;"nom"
"luomi";"grain de beauté/paupière";;"nom"
"luola";"grotte";;"nom"
"luokka";"classe (scolaire ou non), catégorie";;"nom"
"luoda";"créer/dégager (neige)/muer";;"verbe"
"lumiukko";"bonhomme de neige";;"nom"
"lumihiutale";"flocon de neige";;"nom"
"lumi";"neige";;"nom"
"lukuvuosi";"année scolaire";;"nom"
"lukukausi";"semestre";;"nom"
"lukujärjestys";"emploi du temps (scolaire)";;"nom"
"luovuttaa";"abandonner, céder, renoncer";;"verbe"
"lukko";"serrure";;"nom"
"lukita";"verrouiller";;"verbe"
"lukio";"lycée";;"nom"
"lukea";"lire";;"verbe"
"luja";"solide";;"adjectif"
"luistimet";"patins à glace";;"nom"
"luistella";"patiner (à glace)";;"verbe"
"luistaa";"glisser";;"verbe"
"luettelo";"liste, catalogue";;"nom"
"luento";"cours magistral, conférence";;"nom"
"lounas";"déjeuner/sud-ouest";;"nom"
"loukkaantua";"se blesser";;"verbe"
"loukata";"blesser";;"verbe"
"lotto";"loto";;"nom"
"lossi";"bac (ferry)";;"nom"
"loska";"neige fondue, névasse";;"nom"
"loru";"comptine";;"nom"
"loputon";"infini";;"adjectif"
"loppua";"se terminer, se tarir";;"verbe"
"loppu";"fin";;"nom"
"lopettaa";"finir, terminer, arrêter/euthanasier (animal)";;"verbe"
"lompakko";"porte-feuille";;"nom"
"lomake";"formulaire";;"nom"
"loma";"vacances, congés";;"nom"
"lokki";"mouette";;"nom"
"loistava";"brillant";;"adjectif"
"loistaa";"briller";;"verbe"
"loikoilla";"se prélasser";;"verbe"
"loikkia";"bondir";;"verbe"
"loikata";"faire un bond en avant";;"verbe"
"lohikäärme";"dragon";;"nom"
"lohi";"saumon";;"nom"
"lohduttaa";"réconforter";;"verbe"
"livistää";"fuir, décamper";;"verbe"
"liukuportaat";"escalator";;"nom"
"liukua";"glisser (luge, palet, ...)";;"verbe"
"liukastua";"glisser (tomber)";;"verbe"
"liukas";"glissant";;"adjectif"
"litteä";"plat";;"adjectif"
"lisääntyä";"augmenter, se reproduire";;"verbe"
"lista";"liste/volige";;"nom"
"lippu";"drapeau/billet (train, concert ...)";;"nom"
"lippalakki";"casquette";;"nom"
"lipasto";"commode";;"nom"
"lipas";"caisse, petit coffre";;"nom"
"lintu";"oiseau";;"nom"
"linna";"château";;"nom"
"linkkuveitsi";"canif";;"nom"
"linja-auto";"autobus, autocar";;"nom"
"limppu";"miche";;"nom"
"limonaati";"limonade";;"nom"
"lima";"mucus";;"nom"
"likainen";"sale";;"adjectif"
"lika";"saleté";;"nom"
"liivi";"veston";;"nom"
"liima";"colle";;"nom"
"liila";"lilas ";;"adjectif"
"liikunta";"exercice physique";;"nom"
"liikkua";"bouger, se déplacer";;"verbe"
"liikennevalot";"feu tricolore";;"nom"
"liikennesääntö";"règle du code de la route";;"nom"
"liikennemerkki";"panneau de circulation";;"nom"
"liikenne";"circulation, transports";;"nom"
"liike";"mouvement/magasin";;"nom"
"lihoa";"grossir";;"verbe"
"lihava";"gras, gros, en surpoids";;"adjectif"
"lihas";"muscle";;"nom"
"liha";"viande";;"nom"
"liesi";"plaque de cuisson";;"nom"
"liemi";"bouillon";;"nom"
"liekki";"flamme";;"nom"
"liehua";"flotter (drapeau)";;"verbe"
"liata";"salir";;"verbe"
"levätä";"se reposer";;"verbe"
"levysoitin";"lecteur CD";;"nom"
"levy";"disque/panneau";;"nom"
"levoton";"agité, inquiet";;"adjectif"
"levollinen";"calme, serein";;"adjectif"
"levitä";"s'étaler, se diffuser, se propager";;"verbe"
"levittää";"étaler, dérouler, diffuser, propager";;"verbe"
"leveä";"large";;"adjectif"
"leuka";"menton, machoire";;"nom"
"leuhka";"prétentieux";;"adjectif"
"letti";"tresse, natte";;"nom"
"leski";"veuf";;"nom"
"leskenlehti";"tussilage (fleur)";;"nom"
"lepytellä";"essayer de calmer (qqn)";;"verbe"
"leppäkerttu";"coccinelle";;"nom"
"leppyä";"se calmer";;"verbe"
"lepakko";"chauve-souris";;"nom"
"lentää";"voler (aérien)";;"verbe"
"lentäjä";"pilote (d'avion)";;"nom"
"lentopallo";"volleyball";;"nom"
"lentokone";"avion";;"nom"
"lentoemäntä";"hôtesse de l'air/stewart";;"nom"
